T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,dT2_panel0,dT_panel0,dT2_panel1,dT_panel1,dT2_panel2,dT_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
.000033933266,-.0086374041,-.00067793234,.012394098,.00016147205,.00031925819,-.000011496055,.0025111884,.00019792114,.00034313582,-.00029420468,.001228901,-.0014765786,.019497553,.00037244303,.04269547,.0018358573,.013709578
.000091222151,-.0066967173,-.00050878589,.011495498,.00020122668,.0032122415,-.000081535793,.0038880906,.000084467152,-.00094932195,-.00027736201,-.00097278057,-.0022672475,.035843037,-.0018499296,.071886942,.00061972579,.022851637
-.00041743487,.0089649875,-.00044367762,.010110044,.00011266278,-.0036412533,.00011341751,-.00066358183,-.00029814115,.0075138905,-.00022610267,-.0015440804,-.0045115892,.12972985,-.0025237794,.12965035,.0036257913,-.036963966
-.00028743205,.0068886238,-.0010763733,.023368247,.00023224688,.0011876486,.00011599747,-.0045651435,.0004843956,-.0071041887,-.00027809379,-.0008885042,-.0051490315,.18602601,-.0048938026,.18079178,.00039967665,.055648983
-.00040065366,.0027703855,-.00056398916,.012037783,.00060567755,-.012263563,.00011423328,.0002823369,.000021305887,.0019298161,-.00041742952,.00002566795,-.0052508023,.13846314,-.0074513974,.26230362,.0062452457,.0047800802
-.00035385185,.0022977113,-.00054099865,.013886182,.00022471699,-.0018423557,.00012276699,-.0035688756,.000068868925,-.0018914609,-.00030357155,.00078744715,-.0044568237,.12850973,-.0016756733,.034511458,.0013695983,.032967366
.00014700397,-.011954432,-.00026047329,.0041858908,.00034195141,-.0018919165,.000022359349,.00035556892,-.00027362336,.0081284549,-.00042217071,.0010685017,-.0022019716,.050523799,-.0064592431,.18344256,.00039323868,.07047835
-.00023909569,-.00029740893,-.00073128729,.013550103,.00025966676,.00065457349,.00001959751,.0079293493,-.000016571914,.00085853389,-.00044731633,-.00034826048,-.0028483502,.072439551,-.0066458145,.21351551,.00090043031,.044154197
-.00011682529,-.0042768079,-.00095062546,.016650287,.00065862556,-.01315799,.00014310538,-.0012956056,.00020649252,.0010882618,-.00050987722,.0050366954,-.002487374,.082687646,-.0029529324,.12646675,.0025221058,.0012418609
.000029099207,-.0036728694,-.00080276345,.01981974,.00051872531,-.0025910723,-.00010758871,.0038839937,-.00023281758,.0051083826,-.0005183653,.00043908533,-.0013295428,.030909566,-.0076879524,.25669223,.0019266828,.076520458
-.000059389247,-.0066742864,-.00053279602,.010865832,.00021643221,.0023708015,.00014630814,-.0015829115,-.00010771389,.0033260414,-.00031262854,-.0010185264,-.0031965235,.054850385,-.0041467575,.18552786,.0010370812,.070289753
-.00019979046,.00043651467,-.00031704744,.0090208212,.00020454635,.00011388559,.000030593943,.00025907098,-.00016562273,.0023927132,-.00036836925,-.000078313351,-.0014877293,.031437624,-.00065345725,.071888261,.00080967072,.049931008
-.00040213601,.0078385687,-.00090280583,.02072037,.00045678212,-.00023214801,-.000047212499,-.00022948653,.00048885716,-.0059191706,-.0004865205,-7.7680670e-06,-.0024805665,.12060117,-.0020681059,.16560639,.0020631396,.070624501
.000038643917,-.0026320741,-.00063257036,.01318404,.00022695074,-.0011655595,-.00015835708,.0051536923,.00046203902,-.004922803,-.00041326307,.00051034131,-.0021377932,.087414011,-.0027352769,.12081689,.00052260823,.063908055
-.000041446601,-.0074607767,-.0012180416,.023123626,.00024775011,-.0016157902,-.00014660053,.0096390136,.00016637408,-.0022656936,-.00026630671,-.0010910638,-.00016120795,-.06470973,-.0038254929,.12964644,.0039550061,-.059852991
-.0001372759,-.00091135374,-.00072282803,.017346226,.00046896108,.001844866,.000085068823,-.0014996008,.00016038578,-.0033084254,-.00047793772,-.0014572247,-.0021289722,.085508205,-.0085859532,.30849019,.0043582846,.059486546
-.00032099269,.0094131539,-.00048603295,.013123049,.00062020001,-.0051918975,.00019515044,-.0040601362,.00017462952,-.00099020335,-.00060458464,.0018581892,-.0052412623,.24668215,-.0052746716,.20879818,.0023686739,.02977073
.000063259475,-.005597177,-.0008377324,.015674297,.00014014808,.0046062241,-.00028553553,.012087667,-.000026894575,.00017813066,-.00022540655,-.0017484637,-.0020194366,.01830763,-.0031531695,.094678961,.0005092448,.04681721
-.000056284051,-.0069601643,-.0010696385,.018917397,.00014497782,-.0038540079,-.00014319045,.0054445369,.00044616632,-.0027800463,-.00028886198,.0013997935,-.00027050744,-.0090972353,-.0033523275,.14683218,.0016773404,.033681661
-.00032274891,.010562218,-.00066246034,.014139662,.00033490054,-.0012222378,.00023109761,-.0063466779,.00010320932,-.0014727961,-.00044603957,.00034502891,-.002673436,.10706725,.00067261903,.0035862802,-.0011550136,.054247353
.00039127099,-.015413595,-.00086366886,.014573001,.00013501605,.0045993417,-.00039423947,.011962506,.0002690753,-.0017878609,-.00032561005,.00034063778,-.00075985788,-.00022039663,-.0050192131,.21647993,.0012496131,.061100759
-.00015867593,-.0014183318,-.0002522002,.0082872454,.00058236538,-.0056603323,.000087043474,-.0049438085,-.0002062386,.004995198,-.00054210849,.0046661934,-.003617174,.093869679,-.0010976861,.20058806,.0047858716,.10363552
.000037146019,-.0028805493,-.00067979889,.011759094,.00029065329,.00079363125,.000043601631,-.00053408416,5.7411785e-06,.0023543721,-.00036544341,-.00019252081,-.003013775,.053984404,-.0001542378,.019354926,.00082587451,.024186762
