country,ISO_Code,year,,gdp_k,gdp_b,gdp,edu,pop,tem,pre,tem_era,pre_era
Armenia,ARM,2009,ARM2009,,-0.1494287,6362.2,10.72333333,5.7761,7.937878788,0.613096212,6.45347406,0.905785979
Armenia,ARM,2010,ARM2010,,0.0233321,6507.9,10.71608333,5.755,9.732323232,0.614399242,8.687125429,0.835392105
Armenia,ARM,2011,ARM2011,,0.0457184,6803.5,10.82,5.7549,7.272916666,0.59677197,6.087920118,0.83997869
Armenia,ARM,2012,ARM2012,,0.0678538,7268,10.92666667,5.768,8.386174242,0.458525758,7.05611931,0.769850973
Armenia,ARM,2013,ARM2013,,0.0318836,7473.1,11.0325,5.7951,7.930808081,0.476155303,6.885336714,0.755747252
Armenia,ARM,2014,ARM2014,,,7698.7,11.1375,5.8244,8.785353536,0.469064394,7.652954597,0.741199134
Armenia,ARM,2015,ARM2015,,,7899.3,11.34166667,5.8516,8.578409091,0.546986364,7.62301024,0.831364143
Armenia,ARM,2016,ARM2016,,,,11.1575,5.8717,8.025631313,0.595623485,6.798905682,0.904241928
Armenia,ARM,2017,ARM2017,,,,10.96333333,5.8899,8.222159091,0.410665909,7.221175209,0.639299377
Armenia,ARM,2018,ARM2018,,,,10.96333333,5.904,9.522979798,0.505838636,8.706527057,0.834753548
Armenia,ARM,2019,ARM2019,,,,10.96333333,5.9161,8.80044192,0.366884848,7.798786895,0.664448942
Australia,AUS,1990,AUS1990,0.160111904,0.0258572,245793.6,11.71444444,34.128,18.16818175,0.623757874,18.0964374,0.616440536
Australia,AUS,1991,AUS1991,0.024973631,-0.0139803,240659.8,11.81555556,34.569,18.1891426,0.639650649,18.0947723,0.635884507
Australia,AUS,1992,AUS1992,-0.051386595,-0.0089626,236838.4,11.81555556,34.989,17.57003968,0.714887119,17.2650759,0.653870851
Australia,AUS,1993,AUS1993,-0.038653135,0.0307393,242128.7,11.81555556,35.334,18.02530483,0.676128486,17.81673673,0.641384781
Australia,AUS,1994,AUS1994,0.105984807,0.0290002,249188.8,11.81555556,35.71,17.82454383,0.48862194,17.72122924,0.482492034
Australia,AUS,1995,AUS1995,0.059033751,0.0245668,254898.8,11.81555556,36.143,17.61647947,0.690946951,17.34523738,0.552469865
Australia,AUS,1996,AUS1996,0.106946349,0.025553,259471.9,11.81555556,36.621,17.75437805,0.681720745,17.5464101,0.634983575
Australia,AUS,1997,AUS1997,-0.013529301,0.0275038,266375.4,11.81555556,37.032,17.93714539,0.58603138,17.92989695,0.564628791
Australia,AUS,1998,AUS1998,-0.120461941,0.0329399,274415.8,11.81555556,37.424,18.2573978,0.687667205,18.12531958,0.660217732
Australia,AUS,1999,AUS1999,0.07018733,0.0373939,284432.3,11.91444444,37.853,18.07454123,0.680883109,17.74450607,0.610977238
Australia,AUS,2000,AUS2000,-0.05676949,0.0261105,293100.6,11.91444444,38.305,17.86645943,0.734806014,17.47592971,0.690441507
Australia,AUS,2001,AUS2001,-0.060260653,0.0055772,295889.9,11.91444444,38.826,17.87495918,0.648629819,17.64241714,0.586739336
Australia,AUS,2002,AUS2002,0.116004348,0.0257508,304480.1,11.81555556,39.302,18.2499664,0.471706442,18.33334534,0.444237823
Australia,AUS,2003,AUS2003,0.236166596,0.0179836,309833.3,11.81555556,39.79,18.18083125,0.625664503,18.14171967,0.577140685
Australia,AUS,2004,AUS2004,0.187525153,0.0291463,318797.7,11.81555556,40.255,18.05012282,0.62088248,18.04105572,0.558809164
Australia,AUS,2005,AUS2005,0.089805722,0.018474,324308.6,11.21222222,40.788,18.49266252,0.608718887,18.5924563,0.540860999
Australia,AUS,2006,AUS2006,0.056640387,0.0146502,330681.5,11.31333333,41.395,18.00920645,0.481295909,18.1578914,0.460322335
Australia,AUS,2007,AUS2007,0.180144668,0.0307506,342644.6,11.41333333,41.656,18.32501113,0.596361801,18.42885296,0.603566277
Australia,AUS,2008,AUS2008,0.064949512,0.0162688,351967.4,12.41333333,42.498,17.80210437,0.557925472,17.90864883,0.543359769
Australia,AUS,2009,AUS2009,-0.021813631,-0.0033332,350837.5,12.51333333,43.383,18.34229472,0.609563465,18.55653743,0.549983728
Australia,AUS,2010,AUS2010,0.180556297,0.0038804,352666.8,12.61444444,44.064,17.73434751,0.812281372,17.70936278,0.779855379
Australia,AUS,2011,AUS2011,0.181232929,0.0082539,356076.1,12.71444444,44.681,17.76998438,0.714464094,17.56244323,0.748108792
Australia,AUS,2012,AUS2012,0.036683321,0.018472,362707.7,12.81333333,45.465,17.95426361,0.603741245,17.8311168,0.590691204
Australia,AUS,2013,AUS2013,-0.056006908,0.0085019,365304.6,12.21333333,46.258,18.84261086,0.602004853,18.77071682,0.54823848
Australia,AUS,2014,AUS2014,-0.042803407,,368903.4,12.31222222,46.953,18.78241975,0.57546563,18.67003084,0.561513882
Australia,AUS,2015,AUS2015,,,372202.9,12.51333333,47.632,18.40114737,0.584005115,18.39166576,0.533976223
Australia,AUS,2016,AUS2016,,,,12.61444444,48.381,18.66292625,0.68486333,18.4283394,0.724477061
Australia,AUS,2017,AUS2017,,,,12.71444444,49.204,18.70615237,0.566605414,18.57702644,0.554947242
Australia,AUS,2018,AUS2018,,,,12.71444444,49.965,18.74275236,0.540946424,18.76070755,0.499594126
Australia,AUS,2019,AUS2019,,,,12.71444444,50.728,18.89105926,0.461431612,19.08713869,0.400529565
Austria,AUT,1990,AUT1990,,0.0349187,270367.9,8.5639,15.355,7.624351118,1.069030758,6.337481725,1.147316171
Austria,AUT,1991,AUT1991,,0.0238531,277248.1,8.6635,15.51,6.707929159,1.033857116,5.392516439,1.182892323
Austria,AUT,1992,AUT1992,,0.0097136,279779.7,8.6635,15.682,7.869789094,1.022531552,6.630693857,1.128343427
Austria,AUT,1993,AUT1993,,-0.002992,279617.9,8.763,15.811,7.247234715,1.009480661,5.874725786,1.1455947
Austria,AUT,1994,AUT1994,,0.0198885,286202.8,8.763,15.872,8.491283069,1.002317548,7.307689084,1.123926201
Austria,AUT,1995,AUT1995,,0.0247991,294094,8.8628,15.897,7.25617284,1.105989321,5.844981089,1.198674418
Austria,AUT,1996,AUT1996,,0.0230169,300618.6,8.8628,15.918,6.297364786,1.129441005,4.789559158,1.28926583
Austria,AUT,1997,AUT1997,,0.0216934,306870.9,8.8628,15.937,7.416798942,1.013403757,5.998522754,1.215639398
Austria,AUT,1998,AUT1998,,0.0360592,316804.4,8.9622,15.952,7.564656819,1.063519286,6.046059032,1.258930819
Austria,AUT,1999,AUT1999,,0.0328338,327688.7,8.9622,15.985,7.572062022,1.144473016,6.108182311,1.362673697
Austria,AUT,2000,AUT2000,,0.0336147,337411.2,8.9622,16.023,8.413543503,1.124398333,6.97047555,1.270130578
Austria,AUT,2001,AUT2001,0.001968278,0.0047095,341051.5,9.1662,16.084,7.441341123,1.016980864,6.175549719,1.244808433
Austria,AUT,2002,AUT2002,0.075194995,0.0118757,345879.9,9.3666,16.165,8.165151382,1.159652566,6.951068358,1.334270129
Austria,AUT,2003,AUT2003,0.201937358,0.0037506,346764.9,9.5693,16.245,7.755877425,0.853712143,6.598278671,0.942734388
Austria,AUT,2004,AUT2004,0.135601997,0.019362,354881,9.7561,16.345,7.2076602,1.025620053,5.911327706,1.203602503
Austria,AUT,2005,AUT2005,0.034785377,0.0169104,360109.6,9.8547,16.457,6.83917622,1.06445776,5.60512292,1.263846428
Austria,AUT,2006,AUT2006,0.058245129,0.0310926,370742,10.0662,16.537,7.640687097,0.990735097,6.381746605,1.140776554
Austria,AUT,2007,AUT2007,0.14548005,0.032509,383060.3,11.567,16.591,8.227429453,1.116437469,7.041148851,1.273654378
Austria,AUT,2008,AUT2008,0.093436241,0.0099163,387094.8,11.457,16.643,8.091032481,1.055112804,6.832328755,1.235765878
Austria,AUT,2009,AUT2009,-0.076052136,-0.0423631,372854.3,11.659,16.687,7.925592299,1.159888792,6.556419669,1.334715603
Austria,AUT,2010,AUT2010,-0.017654631,0.014613,379240.4,11.74,16.726,6.954426073,1.123646499,5.499696158,1.309313793
Austria,AUT,2011,AUT2011,0.095184326,0.0259947,388518.5,11.752,16.784,8.331376396,0.907623316,7.051252345,1.020914439
Austria,AUT,2012,AUT2012,-0.053666645,0.0058396,389620.5,11.757,16.86,8.099814079,1.082838862,6.7451388,1.270477444
Austria,AUT,2013,AUT2013,0.040458573,-0.0012516,388536.6,11.851,16.96,7.769737655,1.120950723,6.414438123,1.303134926
Austria,AUT,2014,AUT2014,0.023895158,,387069.9,12.343,17.093,8.810061729,1.182182478,7.672395924,1.349478406
Austria,AUT,2015,AUT2015,,,387254.4,12.541,17.286,8.708181217,1.030417205,7.611785184,1.067961398
Austria,AUT,2016,AUT2016,,,,12.544,17.474,8.213014403,1.291003466,7.155716696,1.308388267
Austria,AUT,2017,AUT2017,,,,12.531,17.594,8.137910787,1.215915423,6.919203265,1.236119744
Austria,AUT,2018,AUT2018,,,,12.536,17.681,8.950318195,1.042087108,7.861664056,1.158430582
Austria,AUT,2019,AUT2019,,,,12.425,17.754,8.843112875,1.147780785,7.671578595,1.278070117
Azerbaijan,AZE,1990,AZE1990,,,8513.3,,,12.38973906,0.463099125,12.01594903,0.613520615
Azerbaijan,AZE,1991,AZE1991,,-0.0225481,8323.5,,,12.16731902,0.458587963,11.96155622,0.604933546
Azerbaijan,AZE,1992,AZE1992,,-0.2713342,6345.5,,,10.95140853,0.523542189,10.58449118,0.650948155
Azerbaijan,AZE,1993,AZE1993,,-0.2778558,4806.1,,,11.00136364,0.503938115,10.46747766,0.647189745
Azerbaijan,AZE,1994,AZE1994,,-0.2329179,3807.5,,,11.87049663,0.551584192,11.33986251,0.687509143
Azerbaijan,AZE,1995,AZE1995,,-0.1370802,3319.8,9.9386,15.37,12.86564675,0.421833418,12.60808732,0.505121244
Azerbaijan,AZE,1996,AZE1996,,0.0028177,3329.1,10.0368,15.526,12.58511925,0.453261465,12.07093556,0.513606727
Azerbaijan,AZE,1997,AZE1997,,0.0467336,3488.4,10.1329,15.676,12.29194865,0.489208064,11.72937029,0.659395745
Azerbaijan,AZE,1998,AZE1998,,0.0858188,3801,10.231,15.826,13.26967873,0.415896734,12.70516025,0.535658797
Azerbaijan,AZE,1999,AZE1999,,0.062614,4046.6,10.231,15.966,13.2793771,0.475362811,12.58382149,0.550149928
Azerbaijan,AZE,2000,AZE2000,,0.0970453,4459,10.3291,16.1,12.97861532,0.451215623,12.37503516,0.601248957
Azerbaijan,AZE,2001,AZE2001,,0.086653,4862.6,10.3291,16.223,13.48701319,0.43517101,12.67604318,0.55845205
Azerbaijan,AZE,2002,AZE2002,,0.0932882,5338.1,10.3291,16.346,12.72847924,0.5533383,12.02088557,0.643176997
Azerbaijan,AZE,2003,AZE2003,,0.0985837,5891.1,10.3291,16.468,12.42244248,0.582261886,11.48657389,0.660830915
Azerbaijan,AZE,2004,AZE2004,,0.0883724,6435.4,10.3291,16.613,13.02847503,0.569517576,12.27424193,0.635705453
Azerbaijan,AZE,2005,AZE2005,,0.2240586,8051.7,10.4252,16.784,12.96771605,0.525554949,12.69480884,0.562374657
Azerbaijan,AZE,2006,AZE2006,,0.2854081,10711.2,10.4252,16.97,12.9986518,0.501404293,12.71409683,0.554479266
Azerbaijan,AZE,2007,AZE2007,0.327420568,0.2121969,13243.2,9.9386,17.163,12.70514591,0.506114461,12.2683055,0.597155179
Azerbaijan,AZE,2008,AZE2008,0.361490917,0.0813091,14365,9.9386,17.525,12.68450477,0.450848552,12.2015271,0.591112271
Azerbaijan,AZE,2009,AZE2009,-0.066821718,0.0691766,15393.9,10.231,17.895,12.84684484,0.516435673,12.40331277,0.644301668
Azerbaijan,AZE,2010,AZE2010,0.157844353,0.0355041,15950.3,10.231,18.109,14.31523289,0.52544729,13.86318871,0.60523293
Azerbaijan,AZE,2011,AZE2011,0.277667999,-0.012371,15754.2,10.231,18.346,12.26600449,0.560098199,11.53651978,0.722286404
Azerbaijan,AZE,2012,AZE2012,0.151519775,0.0084739,15888.2,10.231,18.592,13.2812963,0.449989983,12.78304778,0.623423915
Azerbaijan,AZE,2013,AZE2013,0.035959053,0.043436,16593.2,10.231,18.834,13.10351291,0.485923283,12.52225044,0.593591667
Azerbaijan,AZE,2014,AZE2014,-0.065429401,,16715.1,10.231,19.07,13.31427048,0.447589057,13.03664453,0.479237976
Azerbaijan,AZE,2015,AZE2015,-0.272454691,,16695.4,10.231,19.298,13.4495679,0.522635135,12.88272052,0.603964623
Azerbaijan,AZE,2016,AZE2016,-0.367330742,,,10.231,19.517,12.87967452,0.560386448,12.33050987,0.719304933
Azerbaijan,AZE,2017,AZE2017,,,,10.3291,19.71,13.10214787,0.425180976,12.82884258,0.49946351
Azerbaijan,AZE,2018,AZE2018,,,,10.3291,19.881,14.05958894,0.469247778,13.6159925,0.56329144
Azerbaijan,AZE,2019,AZE2019,,,,10.3291,20.046,13.64267116,0.360929226,13.31132062,0.50727051
Bahamas,BHS,1990,BHS1990,,-0.0337029,24280.6,,,25.93,0.9897,25.50005724,0.82636729
Bahamas,BHS,1991,BHS1991,,-0.0611316,22839.5,,,25.885,1.2119,25.35255526,0.916035325
Bahamas,BHS,1992,BHS1992,,-0.0579566,21551.7,,,25.21666667,0.93172,24.90201741,0.872728436
Bahamas,BHS,1993,BHS1993,,-0.015572,21216.9,,,25.46,1.09542,25.17350888,0.943289615
Bahamas,BHS,1994,BHS1994,,0.0137613,21509.2,,,26.02,1.15434,25.45835445,1.127453009
Bahamas,BHS,1995,BHS1995,,0.0276363,22110.6,,,25.49666667,1.42478,25.14034888,0.949269798
Bahamas,BHS,1996,BHS1996,,0.0284961,22748.8,,,25.12333333,1.26626,24.60083586,0.975836851
Bahamas,BHS,1997,BHS1997,,0.0093104,22960.9,,,25.67166667,1.20878,25.36411388,0.970024021
Bahamas,BHS,1998,BHS1998,,0.0354025,23788.1,,,25.83833333,0.96572,25.61909981,0.76593128
Bahamas,BHS,1999,BHS1999,,0.0569505,25182.1,,,25.40166667,1.13874,25.07535073,0.967552989
Bahamas,BHS,2000,BHS2000,,0.0260503,25846.7,10.9,0.298,25.35166667,1.0698,24.94742698,0.669724659
Bahamas,BHS,2001,BHS2001,,0.0084526,26066.2,10.9,0.303,25.45666667,1.23818,25.11273761,0.908749466
Bahamas,BHS,2002,BHS2002,,0.0069688,26248.9,10.9,0.308,25.83333333,1.15186,25.51143544,0.783478622
Bahamas,BHS,2003,BHS2003,,-0.0338123,25376.3,10.9,0.313,25.74,1.02424,25.50429124,0.852626253
Bahamas,BHS,2004,BHS2004,,-0.0124513,25062,10.9,0.319,25.51,0.75404,25.09843533,0.663189252
Bahamas,BHS,2005,BHS2005,,0.0128571,25385.3,10.9,0.325,25.475,1.12734,25.11155234,0.992802982
Bahamas,BHS,2006,BHS2006,,0.0051968,25516,11.1,0.331,25.64833333,1.00766,25.06734186,0.97798713
Bahamas,BHS,2007,BHS2007,,-0.0046069,25396.7,11.2,0.337,25.73333333,1.33564,25.31670053,1.256814833
Bahamas,BHS,2008,BHS2008,,-0.0417387,24356.1,11.3,0.344,25.43333333,1.05836,25.34106528,0.803529925
Bahamas,BHS,2009,BHS2009,,-0.060156,22931.8,11.4,0.35,25.57,1.03676,25.18110684,0.811634647
Bahamas,BHS,2010,BHS2010,,-0.0069693,22894.3,11.5,0.355,24.75166667,1.10448,24.7013042,0.959900494
Bahamas,BHS,2011,BHS2011,,0.0004068,22665.2,11.5,0.36,25.62,1.14792,25.3612365,0.92903984
Bahamas,BHS,2012,BHS2012,,0.0029069,22814.5,11.4,0.364,25.46166667,1.20446,25.02162692,1.09422531
Bahamas,BHS,2013,BHS2013,,,22490.2,11.3,0.367,25.64833333,1.13456,25.35717293,0.889060171
Bahamas,BHS,2014,BHS2014,,,22411.1,11.2,0.371,25.78666667,1.1019,25.61440021,0.855009423
Bahamas,BHS,2015,BHS2015,,,22394.3,11.3,0.374,26.545,1.06228,26.00531403,0.870530632
Bahamas,BHS,2016,BHS2016,,,,11.4,0.378,26.035,1.253,25.6892882,0.910473771
Bahamas,BHS,2017,BHS2017,,,,11.4,0.382,26.07,1.14584,25.61044439,1.001360461
Bahamas,BHS,2018,BHS2018,,,,11.4,0.386,25.93666667,1.13218,25.52602105,0.934864459
Bahamas,BHS,2019,BHS2019,,,,11.4,0.389,26.33333333,1.32632,26.03065025,1.023361789
Bahrain,BHR,1990,BHR1990,,0.0131228,35398.4,6,0.496,27.078125,0.0672625,25.9078766,0.030224562
Bahrain,BHR,1991,BHR1991,,0.0791786,38314.5,6.3,0.51,26.62708333,0.10015,24.93159213,0.071445942
Bahrain,BHR,1992,BHR1992,,0.0393664,39853.8,6.5,0.523,25.871875,0.0711125,24.38835974,0.146538019
Bahrain,BHR,1993,BHR1993,,0.096577,43896,6.7,0.536,26.74375,0.1027375,25.31011268,0.077979088
Bahrain,BHR,1994,BHR1994,,-0.0273164,42713.1,6.9,0.55,27.24791667,0.0444625,25.71244627,0.027271271
Bahrain,BHR,1995,BHR1995,,0.01238,43243.7,7.2,0.564,26.78333333,0.109025,25.33046875,0.160796642
Bahrain,BHR,1996,BHR1996,,0.0123478,43769.1,7.4,0.579,27.33229167,0.12215,26.01438886,0.08087945
Bahrain,BHR,1997,BHR1997,,0.0003799,43765.8,7.6,0.595,26.728125,0.124275,25.38311835,0.148066521
Bahrain,BHR,1998,BHR1998,,0.0136361,44361.8,7.9,0.614,27.94791667,0.09335,26.59576483,0.059714317
Bahrain,BHR,1999,BHR1999,,0.0049464,44619.7,8.1,0.637,28.184375,0.089425,26.85240241,0.040391207
Bahrain,BHR,2000,BHR2000,,0.009891,45156.1,8.3,0.665,27.55625,0.084675,25.88695339,0.067275047
Bahrain,BHR,2001,BHR2001,,-0.0200406,44413.6,8.4,0.698,27.83854167,0.0210125,26.29658491,0.031396866
Bahrain,BHR,2002,BHR2002,,-0.011724,44085.6,8.4,0.735,27.6625,0.084375,26.30040301,0.038064003
Bahrain,BHR,2003,BHR2003,,0.0059545,44517.7,8.4,0.779,27.72395833,0.076175,25.97639194,0.065041542
Bahrain,BHR,2004,BHR2004,,0.0066202,44890.9,8.4,0.83,27.575,0.090425,26.16287638,0.052040577
Bahrain,BHR,2005,BHR2005,,-0.0039754,44666.6,8.4,0.889,27.32083333,0.0757,25.68917321,0.039895058
Bahrain,BHR,2006,BHR2006,,-0.015405,43825.7,8.4,0.958,27.61875,0.0753125,26.08896704,0.114451885
Bahrain,BHR,2007,BHR2007,,-0.0024539,43495.1,8.4,1.036,27.7375,0.0449,26.15608708,0.030921459
Bahrain,BHR,2008,BHR2008,,-0.0174463,42516.7,8.4,1.115,27.62708333,0.039875,25.66852468,0.03629303
Bahrain,BHR,2009,BHR2009,,-0.0403232,40646,8.4,1.185,27.82708333,0.106475,25.91078509,0.05304575
Bahrain,BHR,2010,BHR2010,,-0.0066539,40237.6,8.4,1.241,28.50729167,0.0324375,26.71441973,0.00851202
Bahrain,BHR,2011,BHR2011,,-0.0116466,39676.7,8.6,1.278,27.61458333,0.07695,25.652909,0.084789276
Bahrain,BHR,2012,BHR2012,,0.0142289,40251.1,8.8,1.3,27.83854167,0.058175,25.74663103,0.05059433
Bahrain,BHR,2013,BHR2013,,0.0426202,41931.5,9,1.315,27.50833333,0.043075,25.74645471,0.047641754
Bahrain,BHR,2014,BHR2014,,,43408.2,9.1,1.336,27.84479167,0.10725,26.20793813,0.033465862
Bahrain,BHR,2015,BHR2015,,,44182,9.3,1.372,28.26770833,0.0590625,26.38078969,0.079033375
Bahrain,BHR,2016,BHR2016,,,,9.4,1.426,28.40104167,0.02305,26.21353132,0.045645237
Bahrain,BHR,2017,BHR2017,,,,9.4,1.494,28.28333333,0.1519375,26.26363949,0.130180836
Bahrain,BHR,2018,BHR2018,,,,9.4,1.569,28.746875,0.054375,26.69831746,0.046444893
Bahrain,BHR,2019,BHR2019,,,,9.5,1.641,28.33125,0.198325,26.51580115,0.102416992
Bangladesh,BGD,1990,BGD1990,,0.0331433,25210.8,2.736625,206.351,25.71844203,2.435414783,24.50876978,2.549535019
Bangladesh,BGD,1991,BGD1991,,0.0093909,24638.5,2.834333333,211.206,25.38919082,2.492819855,24.72261975,2.637538557
Bangladesh,BGD,1992,BGD1992,,0.0267089,24176.3,2.932125,215.975,25.23902174,1.611678985,24.76335101,1.848778
Bangladesh,BGD,1993,BGD1993,,0.023027,23119.6,3.029875,220.709,25.20778986,2.518066232,24.46745393,2.963871052
Bangladesh,BGD,1994,BGD1994,,0.0187486,21397.8,3.127541667,225.483,25.60481884,1.702526087,24.85217097,2.018935557
Bangladesh,BGD,1995,BGD1995,,0.0269988,20161.1,3.225375,230.35,25.89291063,2.208331304,24.92413146,2.349926146
Bangladesh,BGD,1996,BGD1996,,0.024286,19804.7,3.420875,235.306,25.79967391,2.040452029,24.92498963,2.339067871
Bangladesh,BGD,1997,BGD1997,,0.0318999,20178.8,3.523958333,240.328,25.35975846,2.069155073,24.31759104,2.32263271
Bangladesh,BGD,1998,BGD1998,,0.030883,21141.9,3.725291667,245.372,26.05266908,2.406457246,24.85210488,2.543471134
Bangladesh,BGD,1999,BGD1999,,0.0282127,22165.6,3.828833333,250.389,26.23768116,2.413508985,25.13060283,2.156321844
Bangladesh,BGD,2000,BGD2000,,0.0393232,23181.4,4.030958333,255.32,25.41774155,2.251494928,24.58779792,2.36616968
Bangladesh,BGD,2001,BGD2001,,0.0338286,24044.1,4.233541667,260.18,26.15146135,2.164591884,24.70422127,2.308640548
Bangladesh,BGD,2002,BGD2002,,0.0264494,24531.9,4.239333333,264.957,25.91667874,2.223006667,24.66090239,2.546307994
Bangladesh,BGD,2003,BGD2003,,0.0354409,25181.4,4.343875,269.586,25.87759662,2.06271058,24.69082312,2.139880186
Bangladesh,BGD,2004,BGD2004,,0.0462032,25948.4,4.448458333,273.973,25.95328502,2.147306956,24.79517536,2.614864478
Bangladesh,BGD,2005,BGD2005,,0.0444847,27083.2,4.433208333,278.072,26.14518116,1.926793043,25.16767993,2.137177883
Bangladesh,BGD,2006,BGD2006,,0.0521502,28509.4,4.517208333,281.841,26.48660628,1.828176957,25.50095252,1.87296335
Bangladesh,BGD,2007,BGD2007,,0.0513925,30157,4.601791667,285.319,26.17666667,2.380302754,24.79446045,2.746922266
Bangladesh,BGD,2008,BGD2008,,0.0497868,31613.1,4.686625,288.606,25.9672343,2.076225942,24.92130825,2.200069442
Bangladesh,BGD,2009,BGD2009,,0.0455162,32842,4.674416667,291.848,26.72493961,1.894562609,25.57184506,2.044180378
Bangladesh,BGD,2010,BGD2010,,0.0481295,34281.1,5.148541667,295.149,26.60003623,2.096646087,25.62573564,2.200617567
Bangladesh,BGD,2011,BGD2011,,0.0534989,36071.9,5.524291667,298.546,25.97742754,1.857023188,24.85333156,2.236401007
Bangladesh,BGD,2012,BGD2012,,0.0485518,37966.3,5.61675,302.012,25.48519324,1.860603478,24.8634669,1.935492341
Bangladesh,BGD,2013,BGD2013,,0.0463494,39763.4,5.322166667,305.53,25.39509662,1.92134,24.73998687,1.980416493
Bangladesh,BGD,2014,BGD2014,,,41664.9,5.028208333,309.039,25.68252415,1.703222174,25.09340601,1.696421973
Bangladesh,BGD,2015,BGD2015,,,43866.2,5.62125,312.513,25.53894927,2.395817681,24.92876325,2.474524148
Bangladesh,BGD,2016,BGD2016,,,,5.730416667,315.942,26.01649758,1.995480145,25.37164278,2.254258031
Bangladesh,BGD,2017,BGD2017,,,,5.936833333,319.344,25.77021739,2.598735217,25.00680581,2.653787643
Bangladesh,BGD,2018,BGD2018,,,,5.948166667,322.711,25.37733092,1.704542029,24.88863027,1.901446937
Bangladesh,BGD,2019,BGD2019,,,,6.056541667,326.094,25.72934783,1.906442609,25.19663624,2.004721209
Barbados,BRB,1990,BRB1990,,-0.0527109,13296.5,8.109,0.5221,26.36875,1.4823,26.09136896,1.035708725
Barbados,BRB,1991,BRB1991,,-0.0327829,12726.9,8.209,0.5238,26.39583333,1.474825,25.97387877,1.030591961
Barbados,BRB,1992,BRB1992,,-0.0540943,11967.7,8.3092,0.5259,26.175,1.6572,26.02626216,1.081206326
Barbados,BRB,1993,BRB1993,,0.006962,12015.5,8.4092,0.528,26.52708333,1.51245,26.17580965,0.981439877
Barbados,BRB,1994,BRB1994,,0.0362045,12210.3,8.5094,0.5299,26.22291667,1.481575,25.93336317,0.917875839
Barbados,BRB,1995,BRB1995,,0.0120365,12417.3,8.6098,0.532,26.57291667,1.634175,26.36721957,1.062102215
Barbados,BRB,1996,BRB1996,,0.0154456,12871.2,8.6098,0.534,26.32708333,1.7205,26.13475303,1.143316885
